log,X,Y,cluster
,-24.25340533582714,-11.154512532368807,11
,-11.561131319305122,-11.499192600260058,11
,-6.128300718427846,-12.289022824881895,11
,-7.326458381965719,-9.28329827972954,11
,18.037668124082277,-3.650647934912263,11
,-14.148829951893388,-25.219003267301137,11
,-17.2852631231182,-5.767798954100238,11
,-28.25530955199972,-1.1493754466420198,11
,-0.5834764716260161,-13.027540272150974,11
,-25.413770512281776,-12.405725967368666,11
,22.417694571259524,-6.010444232669601,11
,-10.037467879908082,-13.842817591734889,11
,19.466918933570632,-12.720747682033592,11
,-10.620881899161702,-12.87235022556491,11
,19.291006230879123,-6.162212766002208,11
,-9.483457334184369,-22.10636379890049,11
,-7.551407539005282,-20.209442183323212,11
,-20.361673407466306,-16.900352242521258,11
,-14.142642038852856,-25.207994612008704,11
,-14.14515063252602,-25.213617699617867,11
,-9.533354070820632,-10.588210786383833,11
,-9.82754880856957,-20.125983084912,11
,19.697658892585885,-12.529656462095376,11
,-7.321102267987389,-13.465671336751942,11
,19.43769157832574,-12.538959183248448,11
,-7.121817677838573,-15.273591644317444,11
,-13.626960286511212,-22.48306787688915,11
,-8.322861244097211,-16.527940052981304,11
,-13.460649261454371,-19.195717174584107,11
,-14.559905471543336,-23.06673173884445,11
,-7.101742920830446,-8.877177182960093,11
,-14.143701507016218,-25.21065299893088,11
,-14.142863149737028,-25.20829633064981,11
,-7.952585135221773,-12.754934906401532,11
,-12.178417847538718,-18.95667186602162,11
,-14.617959298929792,-21.75874825809552,11
,-10.25908055628922,-15.905291137885358,11
,-10.71066893688919,-21.81437962449572,11
,-7.019624037740679,-14.440002013196734,11
,-13.30969418294628,-19.817963274798217,11
,-22.995622700386477,-11.1864896101339,11
,-11.253225739625975,-20.671269815917675,11
,-8.370017831046537,-13.59892897003427,11
,19.46279064466138,-11.955104158779314,11
,-9.56963072245544,-21.287414248491437,11
,-13.803152074197676,-23.63616507066622,11
,-6.439033388100317,-14.544101054304878,11
,-24.471912720612742,-13.82483287731485,11
,-16.050150524540584,-5.957067302704304,11
,-8.385370665090456,-13.908597285408776,11
,-11.1230355505644,-22.19336314220981,11
,-7.871433866197497,-12.355728612267278,11
,-16.394351524495306,-3.6461723942244406,11
,18.573007096757653,-12.842699643212418,11
,-9.78854122419442,-14.952783402021948,11
,-6.964507398161695,-10.220037459935154,11
,-7.873173249774502,-17.171209994166073,11
,-19.714414076842267,-12.321290341204772,11
,-15.196310039625653,-21.242845469101592,11
,19.268466366137503,-3.8692915637731153,11
,17.05680544339962,-5.526192081746092,11
,-14.33090740520023,-23.334486257247335,11
,-7.528785429213235,-12.602178723231075,11
,16.659204533885973,-4.311313637234971,11
,-20.97365252452904,-9.069606857296638,11
,-9.495360469693914,-14.143838823973011,11
,-7.235352063734256,-9.067883629474936,11
,-14.14245654934962,-25.207633325646224,11
,-9.61906391773062,-16.29665159868483,11
,-7.057373117912567,-11.36651743496456,11
,-6.479463942935716,-10.586896702336448,11
,20.5689984916691,-4.90622266033881,11
,-13.604096716707566,-19.962511606719268,11
,20.778124803199184,-4.43716213457002,11
,-7.682345089350427,-15.504561411662014,11
,-7.234500850468989,-14.081935007612698,11
,19.25539303822244,-12.91054864041141,11
,-8.9665144561437,-11.822714481736378,11
,-9.706939489895149,-13.7053344037718,11
,-23.526583941009797,-10.741226641809137,11
,-7.7771080499172704,-13.286261002755827,11
,21.24830390425929,-5.698901972880675,11
,18.026666566972388,-5.113650944460359,11
,-8.036241635829539,-10.5732528747678,11
,-13.303883822892772,-23.673674729778813,11
,-7.526827478691617,-14.4869128883536,11
,-6.801759960704026,-12.286388848943703,11
,18.64340198933058,-6.33336700618549,11
,-10.56580155987058,-16.27018184397108,11
,-12.057425448024103,-22.833152805276512,11
,-14.142915484511157,-25.208545848994493,11
,-18.901214368900774,-10.133822008646495,11
,3.8180940780081474,-8.07145142031035,11
,-13.553883945048453,-20.16727653211381,11
,18.50720735045349,-3.4792047414188074,11
,-6.536320286086662,-15.961471556495852,11
,-14.142558871847982,-25.207803960937134,11
,-8.328025387462416,-15.446311207450757,11
,-23.76163348681368,-12.309413173937491,11
,-14.313160431550562,-24.094315535709917,11
,1.0648068510815214,-8.299925237587752,11
,19.73921907256344,-11.49691684306367,11
,4.058347992394815,-9.246579899595815,11
,-8.402284554721623,-11.66467631973852,11
,-4.271414691471323,-9.378163371490627,11
,-11.318904744171462,-22.06434104996324,11
,-18.012605893257536,-5.848115864347838,11
,-10.165244500023787,-10.905541999561944,11
,-21.806112645454235,-8.931509576554625,11
,-14.154734482440402,-25.234466176412628,11
,-9.409682194342894,-13.819472488633734,11
,-8.775004565025084,-15.614290539754135,11
,-7.633249508609261,-10.804582507238552,11
,-10.06323689840354,-16.209784193558214,11
,19.0571559208604,-12.837878061135097,11
,-10.411367642769678,-21.48295762179604,11
,-9.266873180830729,-15.792129365750183,11
,-9.230832481494616,-15.08304525485642,11
,-5.6026679638760415,-11.179338245825411,11
,19.685039149937484,-12.667198903100664,11
,-10.179813371336165,-19.995894583661688,11
,-14.216359691696214,-20.165370582053697,11
,-24.611297833282297,-11.536960911516156,11
,17.518112189921307,-6.241538726014756,11
,-24.01751562698652,-11.554405166324065,11
,18.05841273712571,-3.814950636975468,11
,-8.97986547157632,-14.739028998437757,11
,-7.256127091328018,-11.920256635083769,11
,-12.821325117745651,-19.52310791869158,11
,-10.654200692099904,-14.270792409324349,11
,17.781487849144394,-4.321999557694979,11
,17.661868956311444,-8.132467375009636,11
,-6.321476543929062,-16.319159171057212,11
,-14.158629721360889,-25.24797308747369,11
,-14.142593090120966,-25.20782718163987,11
,-8.11863792826379,-10.835131079206066,11
,-4.520681898610094,-8.720980485798334,11
,-8.696994481255034,-15.989778857355065,11
,-10.06914889264871,-15.009797290527231,11
,20.11693659266752,-11.23457987661627,11
,17.285867844436762,-4.871990763984624,11
,-11.11452567759225,-20.50633256225656,11
,-6.550379732796209,-14.287628124431578,11
,-6.087281022661895,-14.665127920091976,11
,-8.385404573288955,-12.875020200713465,11
,-9.336567431470868,-14.00758233446522,11
,-11.785194111003063,-13.27032477905074,11
,20.24768317619613,-6.334175799064457,11
,-6.393726786987976,-13.304578128746842,11
,-24.69630854258781,-12.10138678020242,11
,-6.8847523635695485,-12.556771263940396,11
,-21.57062829107132,-6.148801965754684,11
,20.307076680413807,-5.641439480582116,11
,18.482711668345868,-7.184564000245543,11
,-9.437149510018108,-13.401221698353645,11
,-7.31477088434707,-9.73339950762465,11
,-14.15772687406899,-25.24476907403762,11
,-10.081611848277609,-13.557640283493493,11
,-18.11757505125088,-9.379666641762238,11
,-8.54705531126809,-13.62996428230477,11
,18.362230850688857,-5.612971939997256,11
,21.18536388734205,-6.133710441596676,11
,-9.682219235573193,-21.36963935673603,11
,19.339112568389105,-5.375241172555236,11
,-8.313970085092272,-17.426847782084884,11
,-24.33805555648178,-11.643867391746536,11
,-10.686162105610636,-15.509950318614449,11
,-8.860062110894257,-16.102772652329556,11
,-24.665261222253704,-11.91867068232278,11
,-11.574551681286351,-22.00447569135241,11
,18.21719294294476,-11.6285419349919,11
,-6.661583022235602,-14.680877858099484,11
,-8.02041894227414,-12.072825899143432,11
,-8.894813419246258,-14.174569479799036,11
,-9.178524841146828,-13.199921654123566,11
,18.37706608760417,-6.547491326752956,11
,18.21305699202023,-4.377557614111761,11
,19.147407397960183,-8.08584138647023,11
,-6.896393567359474,-12.358954871330138,11
,-14.14244909511842,-25.207506444873957,11
,19.23834301415433,-4.667603018152915,11
,-19.76253107206366,-12.720001136527245,11
,-14.145986971360648,-25.21601513432276,11
,-8.000198812880452,-14.820432945631255,11
,23.43657732104012,8.020857920926776,10
,11.109249249092205,5.801880087437888,10
,4.218427524408627,-29.08336535577052,10
,9.733842038745829,20.729081581029984,10
,20.41102590170848,2.1679978089856786,10
,18.997177764211116,10.247314972058351,10
,23.392036912107272,1.392010852343597,10
,20.15537906711253,2.287669580674753,10
,5.716565345587151,13.139515846253577,10
,22.88000200187481,11.072463571562755,10
,20.460113723591384,5.448773512634288,10
,19.25255310202126,13.316824946479915,10
,20.140069763732686,12.364689836844091,10
,22.08890495903433,4.209263100101764,10
,20.890238137892528,13.394952140324929,10
,23.606394622632163,4.029184998846117,10
,15.737917383810158,13.85239948528117,10
,8.36468017608743,25.480915044257312,10
,20.934805718756586,7.609683323804987,10
,-7.317752514935222,-8.652280603785282,10
,25.03160976786518,6.647645738169119,10
,26.095256320182195,0.3013051284632463,10
,20.16517804975954,8.599043710520801,10
,18.515834352396425,3.856018678560901,10
,16.425729850646906,3.418310503745252,10
,9.851157146637856,8.290342472514064,10
,20.435596669508843,9.144239278970796,10
,24.83790001712884,3.5211151648055856,10
,18.65964275294774,7.179553521969554,10
,22.047596998507785,12.785389322159258,10
,22.51710720550942,6.372989012933649,10
,25.90679064420991,7.355022163138938,10
,20.62431367507349,11.945505673594958,10
,24.292939089589304,9.002875621461094,10
,22.458551293238465,3.053042463687947,10
,21.368670264309973,8.85641673829122,10
,23.068982152702223,0.4504742066302679,10
,21.358754875929545,-2.7729070371568456,10
,22.56971244687962,5.835421409134585,10
,2.438849751068,-14.45713266258106,10
,19.81102729907217,5.334831574051929,10
,12.788941651137486,18.14577841153973,10
,10.193239745875696,22.26675549936529,10
,21.137001272061152,4.81333405874666,10
,25.298436518755334,8.149980829831305,10
,-16.370254427947934,-4.881480165537643,10
,18.620007726368268,1.7822347580403035,10
,18.661503451575047,5.733142318726656,10
,23.330501251572453,4.690541135696255,10
,21.45808832783516,7.865724375634426,10
,18.76648911725823,12.62295962485838,10
,22.974624870974097,5.440913905787999,10
,11.15623684245829,-14.33282500428632,10
,26.08876016390162,7.156926840774905,10
,20.882810218459536,3.3842866114974277,10
,8.954355871958056,25.31323120601184,10
,25.0953000892473,0.7112153000512682,10
,23.12829601085212,10.010263721664003,10
,25.28930996622075,5.088216511896317,10
,16.761850889770663,11.770464926567811,10
,10.967449882732376,7.759793490181152,10
,19.91339300844189,4.470037203837314,10
,18.741649653899906,10.704207042980126,10
,26.388628258483077,-0.2372216926311751,10
,22.04637703126491,6.994538583932957,10
,0.6643221997441203,-12.854368129678855,10
,13.847350592445034,-1.1558411514179978,10
,24.520530638549086,6.782357322637974,10
,18.17670888739291,8.941382669690618,10
,19.86691389934475,7.473506266004611,10
,8.956279080531536,10.98995142660645,10
,23.438453108234217,2.3762501819125323,10
,20.80427837420516,8.525991887241876,10
,11.4457577489598,21.971250082279838,10
,18.234904971105497,9.47591516424971,10
,23.12183116741581,2.154885315946366,10
,12.723093194855968,6.492662246628025,10
,22.64465868665573,12.46610559791408,10
,23.38446098720919,8.697951687989613,10
,25.797539690380784,0.952207660596389,10
,20.444196869452863,10.668580967056563,10
,11.487299777705482,2.33595855417864,10
,21.91057446885888,11.315375998783066,10
,20.99925174200325,6.209616046400504,10
,19.345717264860465,3.4045590956159044,10
,26.061527524886287,4.269940794628995,10
,19.814986415349736,12.311797315372026,10
,18.774265840339517,8.448585883089565,10
,10.307586087124085,7.6454046243873774,10
,6.4899647243035306,13.725721925687656,10
,25.35212877709916,1.5595858855551634,10
,14.784022288143404,-2.964493805537914,10
,23.626100341002324,-0.030914028258669,10
,22.33838443043172,3.6196588252010256,10
,24.193341510385967,7.792872487742436,10
,5.95099635624826,14.19986137267546,10
,23.56861213245299,-3.287064198011612,10
,9.478333814913045,-16.42628087346754,10
,23.95171144973649,0.5768655358619674,10
,18.81504444047289,5.053791281148046,10
,23.49733073347711,7.16852573309893,10
,21.64951563168789,9.811473482612772,10
,21.647053639439267,12.080226539658169,10
,27.358068644221703,0.7483318126048207,10
,24.087720213231005,5.286878735706597,10
,21.135707195195337,9.473825368862885,10
,19.814184710316603,1.232625795969358,10
,21.5221998558314,7.6928259694937235,10
,22.00214298224968,0.9703338895308712,10
,21.282726121191864,5.505155214205576,10
,22.21405499842101,11.624812323208452,10
,19.667843480330323,10.907111973542378,10
,25.89172792526539,8.77255774810134,10
,22.79887780371005,10.268145088833531,10
,23.11321464626573,11.491869292806143,10
,6.067534869547309,13.136044131412,10
,21.68023525463442,12.81435755739039,10
,21.11673326748082,7.801570342057207,10
,25.351583126869723,7.769372726776758,10
,19.21253683252011,6.3644087140821854,10
,25.5720227186643,5.920006030930186,10
,23.010886394615586,10.545482449549263,10
,17.381808051081737,13.605934611328152,10
,25.3114712557262,7.196345827328462,10
,23.499418437256413,6.82173002496961,10
,17.176186753306446,6.624459849320846,10
,24.54361368939905,8.048208843904451,10
,20.487887269106984,11.008668063818291,10
,12.526486176937,21.016397984997084,10
,24.781121089268577,3.93089269548592,10
,22.45272149367854,5.091549525335907,10
,21.866458729728688,4.828505463371833,10
,9.611033647413286,23.67098863717288,10
,21.96190439461861,3.750838947647631,10
,10.848146096404667,20.90158820743571,10
,26.561719870111503,5.908648087423005,10
,19.63842235200089,8.603025675056566,10
,24.63225839173189,2.137741479737696,10
,12.348995356983918,4.815031755093345,10
,0.4236558515015097,18.401076311364488,10
,25.03868758347919,-0.303801912895276,10
,23.189156846002685,3.017805099329775,10
,24.200733661626774,11.178299671463297,10
,12.754754025583075,18.86379005593212,10
,22.461812669759883,11.376786585224057,10
,22.985097853497127,4.173931987939272,10
,21.979126937107413,2.293862409955092,10
,22.125362640734597,12.542459313860988,10
,22.641776599067864,0.8671247507341451,10
,20.816692511718525,8.883298753447635,10
,24.10743299511374,1.003418009287705,10
,22.92017179696193,7.29850580375258,10
,18.70465362540311,9.7683390785388,10
,21.916628019522708,5.391477451548667,10
,22.277304712204938,10.0508754763602,10
,22.733934897234096,11.254612103735294,10
,8.499841637842932,24.579137226821626,10
,25.71546329245205,6.423915774471612,10
,22.297975479319025,-1.1827394375335976,10
,23.26847263805167,4.715750645098261,10
,19.504764014897308,2.693813408792033,10
,21.18923449038151,11.6728479905937,10
,24.00041687738237,8.501423991969636,10
,22.501191599741706,9.044305148329103,10
,20.516456210060618,1.455991593508552,10
,22.359056272129084,2.814352436269665,10
,19.8015713677163,3.4678442339520474,10
,24.012049684310693,5.75773154114903,10
,18.660481987994004,8.050461148783594,10
,24.478819090679615,3.9870212190183,10
,24.669097558556626,5.484945266622841,10
,19.97931715061009,9.317087590924263,10
,9.124761053024535,24.238167622248657,10
,20.02623394723833,11.328592626627035,10
,21.91311238708109,7.495285269911266,10
,24.82600221615604,8.779686226346776,10
,25.73009941239033,1.0771654396384236,10
,22.659029258344248,7.682751098784919,10
,23.5165427541311,9.253604184966576,10
,22.67850684808881,-2.5511148991719965,10
,21.131220677831823,2.9899618916780817,10
,25.1978483378903,7.382937598773341,10
,21.6455916364337,9.07669749468729,10
,23.72590790966433,7.998624500293026,10
,24.317902161720493,1.668071078468525,10
,17.16848250499694,5.644336045485227,10
,20.610332658411554,8.429362000894631,10
,20.869274995836943,4.050273720939232,10
,19.6058363320198,9.989846678910764,10
,21.3420666271814,6.979839585915263,10
,20.43935407898801,11.989428907669067,10
,23.310362022756625,9.86510016458422,10
,22.834899552698776,3.92826310798132,10
,21.838832192630832,8.188253825890202,10
,18.951197949684392,10.646833614300988,10
,26.83257435876726,1.037110032483611,10
,11.58340674438753,6.870226280713218,10
,9.60466375702834,23.52833358415797,10
,22.58477053643464,6.093426069496094,10
,21.384825069624107,1.7386712649504927,10
,18.653467258151636,5.835803839563714,10
,19.692514028414088,3.7155573569211753,10
,22.07762359150142,8.392060779676573,10
,22.27846922880362,6.712805344761287,10
,19.16351324339365,11.187298134479164,10
,19.707925013227904,6.314546594303555,10
,20.012616015197416,2.423160669157085,10
,19.06814245466824,4.486220040535258,10
,20.072331369881816,9.043825459327188,10
,20.049985513264296,1.912441869067939,10
,13.93054485604874,-2.770363474631872,10
,23.65359903190109,5.345600794546406,10
,26.518047331371893,-0.1497554590158054,10
,21.79479257456764,7.936767032275141,10
,10.037801586213272,7.4949623410406305,10
,24.52137810153508,9.97385415918733,10
,20.7028285468227,10.742049299121376,10
,24.382340521295657,-0.3690114387510784,10
,24.7889137072097,3.02085325545758,10
,18.372459328690567,9.77088999257066,10
,16.79085158262449,16.815506071705773,10
,22.90657687297357,2.254414330435696,10
,22.22357168829777,9.536824561968425,10
,21.028661515060914,4.427075494078756,10
,16.30933481019085,13.49865930856004,10
,20.99158852533653,2.1174237381867083,10
,20.75922843190176,8.240666059332433,10
,22.305339363800265,13.346300604398197,10
,-11.281603026196787,0.5408630837957717,10
,24.54902408004381,7.871017989549249,10
,22.851183707582717,11.958551057009432,10
,19.265815152612145,6.986950170099192,10
,20.791922036451428,2.6180962088309574,10
,6.510284552996485,12.897339716153088,10
,19.260671840835556,11.540359593079934,10
,21.53281293296309,4.028329304335138,10
,15.472274428576489,14.27835930039367,10
,18.213931118405696,4.456289199908941,10
,25.316394515946627,1.0806000208732602,10
,26.055749435719857,1.701012370311831,10
,21.510351467276447,13.08582398505289,10
,23.55401423162507,7.643610810170585,10
,22.945288723000957,5.082982994142824,10
,25.66786067936476,6.795772186281335,10
,23.034120007972245,4.555787443749518,10
,0.6312204874119,-13.521350932968671,10
,-13.796345417704543,-17.61974011962303,10
,19.65731361653303,1.8484342985791584,10
,5.589671353785959,13.738639229021018,10
,24.10871655213836,4.083100047336843,10
,20.789809251884627,5.503683680429661,10
,23.29488777512553,8.256669376358866,10
,19.59517293307106,10.648691605754804,10
,22.48489257314221,11.175416685441707,10
,12.748729561972446,19.510314638555936,10
,11.320043409656058,9.846884434386553,10
,21.04697819168062,10.894541630217734,10
,20.997366884059872,8.115859755315604,10
,23.382351489773058,11.831747675410716,10
,22.596647366953903,-0.2600338756163788,10
,22.939576255622832,1.6458424866483583,10
,15.08789814364668,4.771462029915359,10
,7.383563468965067,9.611981992417942,10
,18.61999149331843,10.280934193418648,10
,20.28973452464082,5.464023680093148,10
,23.11131154689036,0.9201256645900592,10
,19.04892426557707,2.97655816109639,10
,22.27536793514389,12.2061889680409,10
,18.46020215438127,2.382693644431986,10
,17.87337881901588,2.260775862307412,10
,9.415697743899464,7.848798091007658,10
,24.974750244357747,0.5248810161416327,10
,19.543284000838398,6.1259547708146735,10
,23.993705688191422,2.2179059720750494,10
,21.902822322998723,12.29660421965793,10
,23.144301032879028,6.08995931368738,10
,18.90691359036908,4.283424275637675,10
,20.46053151571277,7.610289953403348,10
,14.417333206583823,4.438209632250896,10
,19.871562955314687,6.134427423701866,10
,24.60560866262906,9.215473289495234,10
,10.976719070263352,23.082562876801305,10
,23.796323047058653,7.322553007225916,10
,21.814426200555896,9.088280965134889,10
,24.49502897354796,2.0147270391036334,10
,21.63391614421637,5.8148367523433135,10
,20.870656377621323,18.39432195261244,10
,20.245489937185877,8.482251492061344,10
,21.49609039106177,7.317722655510439,10
,20.292096613358492,4.873305061962633,10
,23.45111403134725,6.542063875683762,10
,6.373476673846593,13.42383502855797,10
,24.30528110024317,6.468089288335802,10
,14.351009337873894,3.9628685899282514,10
,20.575441394072502,9.267515900451214,10
,24.46474616717046,8.567441427404312,10
,18.822044667503285,8.649697400172188,10
,23.670159556056785,1.1224856765955349,10
,5.960551168250615,14.012418975374327,10
,18.231104540418325,11.065526609122834,10
,14.337812986357989,-2.722286795339294,10
,19.43729877002796,2.055518481769508,10
,21.892001587054946,10.174717532984976,10
,23.35184650501982,2.522821567021768,10
,25.407491433644207,0.2609427854448143,10
,23.51663529848508,1.8397892055942344,10
,19.241758517350764,6.782509817068245,10
,18.65683397588116,5.315791051080341,10
,19.784257850663757,6.939857551842399,10
,9.308888387779746,25.588392957485503,10
,23.67100832475361,8.326231657514722,10
,20.9811485782038,10.23106184248346,10
,25.435715281675545,2.741853056044251,10
,12.539441840686326,6.871327624161128,10
,22.922644879525983,4.395688001297397,10
,23.79977411546386,9.4075668039215,10
,26.06336166317413,4.00757239271302,10
,22.75410633193044,5.523823059322875,10
,20.529869149050704,5.750959885484766,10
,25.27827172119969,3.872570658620718,10
,18.47768480942373,8.501256913247323,10
,20.251457887290552,8.132865203001769,10
,19.16486065819149,6.0947950688322745,10
,22.29248299671458,8.91436010403265,10
,22.79421760693533,5.231925937205153,10
,21.865156424804592,3.2646202422152166,10
,22.656493242073104,8.575675331718864,10
,11.933555899822348,20.5673095770699,10
,22.5641854938006,9.83131200648072,10
,21.70350771582221,6.975724311610916,10
,13.132401701769895,4.554790248646857,10
,25.75482967319417,7.618376319549535,10
,24.375057161491245,3.323752000894907,10
,24.64308288505829,4.816107757029713,10
,19.230813614740853,7.949079877548893,10
,1.3458839699254972,-14.238635958047103,10
,19.27527135126833,10.238714957710728,10
,23.255281521167703,8.13449782825328,10
,24.62487821185472,1.6882527310590891,10
,15.276776561958362,13.21643533380991,10
,19.660618403482584,4.739705825026176,10
,12.929905003750456,17.053598023290057,10
,21.91870974084925,4.514955914241434,10
,16.832776442427523,13.838139714385504,10
,21.817594950476764,2.653801085400365,10
,-9.244503000634062,-20.99375322862664,10
,28.026203261066804,0.8608866362489276,10
,15.138321720558585,4.006644061518485,10
,21.910701977000475,8.11635011785908,10
,18.85411920297003,9.445158245517057,10
,17.744266298617198,10.4162171447151,10
,8.453005902623277,8.5136378676133,10
,23.010403992588888,4.96921380472809,10
,20.558908330723444,6.979062187734417,10
,26.625135446160996,4.377372085597549,10
,25.401564098728656,5.822354795387241,10
,15.059672868015864,4.251904624620792,10
,20.8484036954577,11.384514594646236,10
,23.23958729839189,1.4529548062718725,10
,23.59725993613238,1.6144752545379577,10
,24.942267818026245,7.196441793283081,10
,17.904999025592545,7.535750603339203,10
,19.61529884804665,11.58864738286034,10
,20.25070563355272,4.528638253431174,10
,22.95935499642359,9.455147521364696,10
,22.370095687426986,10.745247057621448,10
,13.92144005559579,4.337513500788193,10
,23.341974981375,5.494286124545575,10
,6.745442989029084,-15.585359126208852,10
,9.881595311439485,21.72203415247417,10
,22.297317665435383,12.70902396790934,10
,12.686711946578953,-2.006252059354924,10
,28.466495821110357,0.2026308993550568,10
,23.428897861270265,5.115556579339831,10
,9.24365705271818,23.00021658421184,10
,26.35215876189041,5.392301668688524,10
,22.846252545563317,3.232923689704982,10
,18.8144390069322,11.07526281167554,10
,22.62944048227049,7.417306545804845,10
,21.41054581244804,8.399302449036622,10
,22.937990583663144,0.9507648596269364,10
,-6.039263533175942,-4.13542254724277,10
,6.560891791009284,13.159743975167018,10
,22.19615007337879,5.352842984391481,10
,21.478653851201507,0.8356672269173261,10
,20.239814458429933,9.83301521414498,10
,22.00947901020788,11.693686104085884,10
,21.514665521090148,10.573586290263847,10
,6.023622213863551,12.711495313444832,10
,22.64135801908889,11.848561945537924,10
,24.820165670337584,8.227913165678382,10
,24.481723227608832,0.8866296597972385,10
,25.1422123544011,0.3420286823875761,10
,20.914996336419733,12.721510147206512,10
,22.668273463225237,9.547963467486424,10
,25.072606164528715,-0.0121770792425709,10
,23.185450523892587,7.291211981393667,10
,19.10393963271272,5.84295157286961,10
,13.14964259955973,-2.433528243940016,10
,20.969518755462985,9.1744498017395,10
,18.56424311700066,9.152026160013412,10
,22.479670548914047,11.641496584948978,10
,11.020727881280637,7.607559857917832,10
,19.35009342890045,5.547031742719803,10
,21.11424045952755,3.498287333977311,10
,6.529077749652535,13.978465413178446,10
,26.2263440384452,5.627398677521419,10
,23.0770144325264,1.2546013102564857,10
,19.76531379089893,12.783845796881858,10
,20.33671299128744,3.314020282443591,10
,20.916690599745465,7.994414161141015,10
,20.97358023277719,13.76603114642033,10
,17.62734592183632,12.390827144578632,10
,21.513665935110478,8.193826236852729,10
,23.996649356359487,8.302454915761599,10
,21.362598532668184,5.179440091814541,10
,22.793084699873816,1.454391843243498,10
,23.53266127810577,11.272042361489309,10
,9.701325518958171,24.91721021810099,10
,9.7798914024106,7.816182524784848,10
,20.57701552621955,8.650969482758393,10
,3.019003867828404,-14.378530470729393,10
,24.482452222879367,8.20154416865525,10
,17.62401308392177,6.512985995119787,10
,12.740231188186709,-2.9406489415961814,10
,20.187975659400152,7.4623161676022045,10
,25.398324642723555,0.6555242898913312,10
,24.02999857757099,6.737838847238498,10
,19.72627445260562,2.9612980773477044,10
,20.21349209879213,6.463398109892327,10
,19.59035133619539,4.317748363823069,10
,19.82201507948673,9.04239442719436,10
,22.87714517531375,11.366573701120704,10
,18.635842066940512,9.382480855340358,10
,23.04545487717278,6.783420977007884,10
,21.47588988495629,12.599536140486553,10
,19.26355420074956,-3.548688575825552,10
,23.235507761855537,2.79725760146884,10
,25.40413263673297,8.534575737389765,10
,19.375028792944235,10.810835854369472,10
,22.96770341825428,2.4397910371563984,10
,10.70522499369923,7.602351691531722,10
,19.478963269884364,9.19916947296094,10
,11.818795973264248,1.5528848193954168,10
,19.40189556214181,7.272832126589042,10
,20.259823239248743,6.690908113529344,10
,21.276949464070388,11.134927885492454,10
,24.332456443681902,0.2380300573024843,10
,22.38309435319583,8.330014768612704,10
,25.6601842593919,1.278013652586378,10
,15.244071733201128,13.659947559839525,10
,21.262283478700045,7.403453305320151,10
,24.9331101989732,8.454771993855777,10
,5.928086454128105,13.74041467671663,10
,11.861146785322436,21.76104085143395,10
,22.504969852079377,2.411220739942181,10
,23.219389752381645,3.4204233058730558,10
,25.05602624236697,6.300155045961064,10
,24.088819678840284,7.376165800444913,10
,12.863570331435518,20.74240285617273,10
,22.703667922491125,6.902800143942715,10
,17.999557776703018,8.432392047259738,10
,22.77112515191518,8.254399907048764,10
,22.414706049684646,5.201743003662181,10
,21.322617055768525,2.2861665569937712,10
,19.435362985228668,4.913832421313384,10
,22.942149248247706,11.960168090238009,10
,20.917308940951227,12.336964505834676,10
,18.750936695883304,6.132065030148837,10
,8.50436614536098,24.18352478767549,10
,22.713879527881243,1.774330100939982,10
,10.365131086625576,6.547309128897309,10
,20.656936786917555,6.475064874462195,10
,24.290143946904596,-2.2044223467526427,10
,20.430291801617773,5.073326238771171,10
,22.28397314960185,12.397002712924046,10
,20.70459337186917,7.536338782107935,10
,23.10117674473623,9.127070015446233,10
,22.64565155072654,-11.800682966749669,17
,22.8224808739573,-1.9467818279125253,17
,26.897010323437872,3.5790626734186377,17
,16.675083075761552,-13.296904509623078,17
,21.47634289703143,-9.210497256446846,17
,12.188956049369231,26.14852903871962,17
,26.595209286011865,-7.355257404562066,17
,25.00130101073608,-4.260103033972601,17
,24.38352279166122,-12.659317653902686,17
,20.276979232625514,-4.882646264976729,17
,23.795742917922173,-3.2879627695755347,17
,18.352306007219777,-2.611781877876825,17
,24.78082825278649,-9.951916911055044,17
,16.80034063816158,-7.840377937775781,17
,21.31357033072246,-7.389248738739354,17
,17.018114632732257,-15.823751376907842,17
,23.228169152212768,-8.459546177365084,17
,21.130140401831405,0.1317701703759691,17
,28.93900983195025,3.50852191871758,17
,20.18167552006401,-12.12394323166345,17
,22.77111883363516,-3.8794219895489617,17
,24.49868671952281,-10.51691737189144,17
,19.72115571147009,-1.129259136490005,17
,24.245940575715597,-11.93069871506938,17
,22.59075223289975,-9.92889535464253,17
,24.319759968539465,-4.731690271512754,17
,24.99935639337653,-11.45881086056997,17
,22.040306678296997,-5.905073632311504,17
,19.028158551175277,-15.230952616310857,17
,23.917193956042404,-11.817220876053128,17
,20.722552510613856,-3.155484763781144,17
,27.65292585535338,3.339420462734851,17
,23.763416059345527,-12.820766693010723,17
,14.970682614961149,-11.87715915039145,17
,26.59340330389068,-5.142661593175442,17
,16.595453083371396,0.5238006137745551,17
,22.72184743119997,-3.568871780559612,17
,24.35688352315772,-3.2823244058314898,17
,21.723733276518725,-11.817998836582642,17
,22.37071542941872,-8.700553072315838,17
,18.460927912260225,0.4204908902919833,17
,24.48961796979633,-9.040987863411724,17
,25.44977588801209,2.0742405020387773,17
,22.393514500579,-4.227431661013149,17
,24.01445850178741,-10.65670227297896,17
,21.4800099784552,-10.484334737117765,17
,21.709615054430348,-3.9915236367420497,17
,21.208657366602537,-8.585670698086915,17
